X,Y,OBJECTID,PNT,CTGY,Y_WGS_84,X_WGS_84,HGHT,RMRK,SRC,HGHT_SRC,STS
2063232.2695834,-4037974.81235039,6768,7BA6,3,-42986.47,-3771333.75,15.787,,19,18,2
2066125.62792948,-4040214.33580588,6769,7BA7,3,-40579.2,-3773171.53,4.91,,9,10,6
2075334.17881936,-4037225.33407696,6770,7BA8,3,-32953.12,-3770674.73,31.117,MP EXT 106,19,14,2
2098107.09817526,-4043686.58502602,6771,7BB12,3,-14059.6,-3775959.85,13.84,,19,18,2
2100254.59053122,-4045358.12212801,6772,7BB13,3,-12277.9,-3777336.31,,GP L32/1990,7,,4
2097076.12133806,-4036301.02897555,6773,7BB7,3,-14923.74,-3769866,206.803,,19,18,2
2099815.06477364,-4037447.58358554,6774,7BB8,3,-12650.89,-3770809.17,0,,19,18,4
2039973.85728483,-4047633.62720101,6775,7C3,3,-62221.07,-3779410.76,9.127,,19,18,2
2049393.26437366,-3975432.59069561,6776,7CB14,3,-54759.34,-3719628.52,74.441,,19,18,2
2053555.61409504,-3992189.88219103,6777,7CB24,3,-51214.57,-3733506.2,8.836,PREVIOUSLY 1CB25,0,,1
2058363.23729915,-4012463.6815635,6778,7CD15,3,-47128.87,-3750271.92,2.6,,19,18,2
2046843.62614973,-4022694.63773407,6779,7CD23,3,-56652.37,-3758784.16,0,,19,18,4
2055058.8908472,-3997272.37147077,6780,7CD5,3,-49940.98,-3737710.54,26.329,,19,3,2
2068102.81777039,-4011992.53343718,6781,7DC12,3,-39035.91,-3749845.48,87.699,Demolished / See 217BS34,19,18,1
2072928.95334467,-4012032.03363345,6782,7DC13,3,-35024.64,-3749862.54,0,,19,18,4
2076051.90992435,-4010637.99273628,6783,7DC14,3,-32433,-3748700,0,DEMOLISHED SEE 277DC13,19,18,1
2083754.60131995,-4010635.55350579,6784,7DC15,3,-26030.33,-3748678.31,0,GP 12440,12,,4
2068446.38878629,-4021874.41140744,6785,7DC17,3,-38717.03,-3758015.99,34.102,,19,18,2
2076625.28703268,-4016024.48559166,6786,7DC19,3,-31941.42,-3753154.04,81.923,,19,18,2
2069252.74146846,-4022375.43660537,6787,7DC22,3,-38045.76,-3758427.41,37.882,REPLACES 7W11,19,18,2
2084735.74822954,-4028744.2245094,6788,7DC25,3,-25175.03,-3763647.17,25.809,DEMOLISHED,19,18,1
2045610.76710197,-4024040.23468352,6789,7F13,3,-57669.33,-3759902.45,52.012,,19,14,2
2045992.10458076,-4018927.02257067,6790,7F7,3,-57378.28,-3755673.84,42.258,,19,,2
2047445.65551259,-4021588.27940625,6791,7G10,3,-56157.88,-3757866.7,196.873,,19,14,2
2046754.54078876,-4022557.8356603,6792,7G11,3,-56727.02,-3758671.53,141.394,,19,14,2
2046510.49125644,-4022878.85800536,6793,7G12,3,-56928.08,-3758938.08,105.324,,19,14,2
2047215.04989981,-4018740.26414397,6794,7G7,3,-56363.37,-3755513.34,87.027,,19,,2
2048920.9366342,-4021234.9204493,6795,7H10,3,-54934.43,-3757567.43,,,19,21,3
2048623.51294,-4015558.60617722,6796,7H4,3,-55208.72,-3752875.46,4.159,,19,14,2
2048230.25222559,-4016785.86973116,6797,7H5,3,-55529.54,-3753892.31,39.408,,19,14,2
2048558.93251529,-4017759.48554441,6798,7H6,3,-55251.79,-3754695.82,0,,17,,8
2048681.50695984,-4019030.43499433,6799,7H7,3,-55143.86,-3755746.1,100.245,,19,14,2
2048951.63963487,-4019402.38454938,6800,7H8,3,-54917.7,-3756052.32,75.614,,19,,2
2048996.68423342,-4020114.73006782,6801,7H9,3,-54876.88,-3756641.03,81.471,,19,,2
2049740.30791784,-4021293.23684186,6802,7I10,3,-54253.69,-3757611.72,146.123,,19,,2
2049926.45138952,-4016380.34607673,6803,7I5,3,-54122.26,-3753548.82,14.925,,19,14,2
2050473.04504083,-4017835.10666189,6804,7I6,3,-53661.34,-3754749.23,17.387,,19,14,2
2050264.78904786,-4018255.66017726,6805,7I7,3,-53832.37,-3755097.95,23.933,,19,18,2
2049587.42082113,-4019087.41655658,6806,7I8,3,-54391.11,-3755788.87,36.751,,19,,2
2049524.25264232,-4020014.96722976,6807,7I9,3,-54439.18,-3756556.03,58.292,,19,14,2
2050855.15232336,-4021329.61374909,6808,7J10,3,-53327.68,-3757636.54,167.727,,19,14,2
2051493.37078787,-4045545.18615151,6809,7J35,3,-52686.1,-3777629.93,11.197,,19,,2
2051190.12399998,-4018746.1925188,6810,7J7,3,-53061.44,-3755499.21,4.337,,19,,2
2051534.64053183,-4019348.1520108,6811,7J8,3,-52772.5,-3755995.31,0,DEMOLISHED,19,18,1
2050842.13328394,-4020592.07494946,6812,7J9,3,-53341.92,-3757026.91,85.262,,19,,2
2053312.03360836,-4025774.44860981,6813,7K15,3,-51267.46,-3761298.81,96.392,,19,14,2
2053274.96020901,-4026774.79722754,6814,7K16,3,-51293.76,-3762125.54,61.583,,19,14,2
2052402.59598122,-4028324.25770795,6815,7K17,3,-52010.85,-3763409.63,181.538,,19,14,2
2052715.66264918,-4030996.19919387,6816,7K20,3,-51738.95,-3765615.32,63.916,,19,18,2
2053262.33554983,-4034010.93461303,6817,7K23,3,-51271.84,-3768102.51,34.688,,19,14,2
2053139.67614381,-4019834.04013761,6818,7K8,3,-51437.17,-3756389.7,54.16,,19,,2
2052580.93340446,-4020520.80150932,6819,7K9,3,-51898.14,-3756959.98,117.451,,19,14,2
2054180.30698393,-4024742.62260966,6820,7L13,3,-50551.22,-3760442.29,79.627,,19,14,2
2054098.81152637,-4025249.78131105,6821,7L14,3,-50616.64,-3760861.75,60.348,,19,18,2
2054739.57750561,-4027289.41308604,6822,7L16,3,-50075.78,-3762544.22,73.293,,19,,2
2054639.72002566,-4028012.55324117,6823,7L17,3,-50155.5,-3763142.1,111.38,,19,14,2
2053935.06335056,-4028599.66873234,6824,7L18,3,-50737.75,-3763630.25,119.404,,19,14,2
2054255.14416626,-4032336.66906261,6825,7L21,3,-50455.64,-3766715.5,40.818,,19,14,2
2054767.10375425,-4032784.14466271,6826,7L22,3,-50028.93,-3767082.78,28.433,,19,14,2
2053795.83498743,-4033567.01709164,6827,7L23,3,-50831.25,-3767733.56,38.17,,19,14,2
2053715.66300452,-4034848.67074797,6828,7L24,3,-50892.06,-3768792.19,24.964,,19,14,2
2054605.86822008,-4035526.41086041,6829,7L25,3,-50150.68,-3769347.81,18.896,,19,14,2
2054389.71092175,-4037599.35373524,6830,7L27,3,-50320.85,-3771060.06,8.558,,19,14,2
2053645.09981586,-4038567.99768965,6831,7L28,3,-50934.03,-3771862.92,9.463,,19,14,2
2054058.73304666,-4045510.05296088,6832,7L35,3,-50560.32,-3777589.3,4.619,Demolished see 70BS57,19,14,1
2053110.47140866,-3991774.13023739,6833,7L4,3,-51587.04,-3733163.65,0,DEMOLISHED,19,18,1
2054231.56833762,-4018306.65250903,6834,7L7,3,-50537,-3755122,0,DEMOLISHED,19,18,1
2054365.49805699,-4019785.904006,6835,7L8,3,-50419.25,-3756344.44,32.683,,19,,2
2055656.76730243,-4021524.75777635,6836,7M10,3,-49339.28,-3757776.27,0,DEMOLISHED,19,18,1
2055110.28327215,-4023477.84026995,6837,7M12,3,-49784.63,-3759392.95,0,DEMOLISHED,19,18,1
2055578.72558659,-4026549.37249422,6838,7M15,3,-49382.45,-3761929.12,0,,19,18,4
2055812.82183047,-4027570.21813006,6839,7M16,3,-49183.75,-3762771.55,45.325,,19,14,2
2055059.65766721,-4027736.68662578,6840,7M17,3,-49808.16,-3762912.35,85.137,,19,14,2
2055182.85091516,-4030053.60562425,6841,7M19,3,-49695.86,-3764825.79,65.657,,19,14,2
2055841.6681443,-4031264.11737023,6842,7M20,3,-49143.96,-3765822.77,31.003,,19,14,2
2056111.03774506,-4032170.74282616,6843,7M21,3,-48916.58,-3766570.38,23.859,,19,14,2
2055617.60527211,-4032620.89643585,6844,7M22,3,-49324.03,-3766944.26,19.854,,19,14,2
2055196.98327692,-4033689.54681234,6845,7M23,3,-49668.36,-3767828.56,0,DEMOLISHED SEE 30M23,19,18,1
2055522.6167184,-4034381.37413572,6846,7M24,3,-49395.24,-3768398.4,0,DEMOLISHED,19,18,1
2056132.94454583,-4035435.65252005,6847,7M25,3,-48884.46,-3769266.24,12.1,,19,14,2
2055033.52164895,-4036420.30947511,6848,7M26,3,-49792.08,-3770083.92,10.142,,19,14,2
2055226.55253187,-4037634.24668977,6849,7M27,3,-49626.72,-3771085.19,6.896,,19,14,2
2055328.48739651,-4038176.22689582,6850,7M28,3,-49539.84,-3771532.12,3.849,,19,14,2
2055403.54903999,-4039423.47944381,6851,7M29,3,-49472.2,-3772561.25,2.602,E873/85,16,14,2
2055290.5623588,-4040895.91958508,6852,7M30,3,-49559.5,-3773776.92,3.245,,19,14,2
2055500.90139378,-4041259.27217007,6853,7M31,3,-49383.55,-3774075.85,4.043,,19,14,2
2055645.52736364,-4042122.99102448,6854,7M32,3,-49259.93,-3774787.94,0,,19,18,4
2055849.70736202,-4043169.20170405,6855,7M33,3,-49086.18,-3775650.29,8.701,,19,14,2
2055968.48729359,-4018034.33184116,6856,7M6,3,-49095.34,-3754889.26,1.664,,19,14,2
2055076.74171304,-4018193.97314894,6857,7M7,3,-49835.42,-3755025.12,0,DEMOLISHED,19,18,1
2055306.91040502,-4019299.80128547,6858,7M8,3,-49639.44,-3755938.43,7.632,,19,,2
2055340.92079334,-4020107.47346484,6859,7M9,3,-49607.7,-3756606.02,22.232,,19,,2
2056437.207209,-4020986.50054577,6860,7N10,3,-48693.45,-3757327.98,8.617,,19,,2
2057562.46515572,-4021957.09694609,6861,7N11,3,-47754.9,-3758125.54,14.847,,19,,2
2056444.12227199,-4023516.9117438,6862,7N12,3,-48676.97,-3759419.49,11.373,,19,15,4
2056636.98657784,-4024324.05974801,6863,7N13,3,-48513.42,-3760085.73,21.487,,19,14,2
2057179.25712793,-4025601.2810723,6864,7N14,3,-48057.85,-3761138.89,22.871,,19,,2
2056309.49150765,-4026035.46612473,6865,7N15,3,-48778.04,-3761501.35,19.272,,19,,2
2056525.39214407,-4027459.37568233,6866,7N16,3,-48592.78,-3762676.92,33.844,,19,14,2
2056412.55663347,-4028392.83010404,6867,7N17,3,-48682.47,-3763448.58,45.649,,19,,2
2056195.48305859,-4029112.80829419,6868,7N18,3,-48859.56,-3764044.28,54.698,,19,14,2
2056666.52367722,-4030378.51918392,6869,7N19,3,-48463.29,-3765087.78,28.933,,19,14,2
2056934.10593488,-4031335.10034144,6870,7N20,3,-48237.22,-3765876.73,22.461,,19,14,2
2057264.50882873,-4032913.98900593,6871,7N22,3,-47956.46,-3767179.27,15.704,,19,14,2
2057170.63474362,-4033798.23854113,6872,7N23,3,-48030.63,-3767909.85,15.246,,19,14,2
2057205.29836331,-4034476.56972567,6873,7N24,3,-47999.03,-3768469.81,12.607,,19,14,2
2056812.35431677,-4035736.62921288,6874,7N25,3,-48319.66,-3769511.83,8.944,,19,14,2
2056436.91917276,-4036995.98195849,6875,7N26,3,-48625.7,-3770553.09,6.149,,19,14,2
2056835.69261592,-4037971.12862585,6876,7N27,3,-48290.87,-3771356.35,5.348,,19,14,2
2056494.64529233,-4038462.16226007,6877,7N28,3,-48571.6,-3771763.11,3.788,,19,14,2
2056185.49523438,-4040015.77149725,6878,7N29,3,-48821.32,-3773046.7,2.089,F 86/9,16,14,2
2056764.00684568,-4040240.90556111,6879,7N30,3,-48340.72,-3773230.03,4.067,F 86/9,16,14,2
2056887.57436833,-4041516.2644322,6880,7N31,3,-48232.89,-3774281.97,2.55,F 86/9,16,14,2
2056646.76219218,-4042602.49338634,6881,7N32,3,-48427.92,-3775179.29,2.754,,19,14,2
2056394.12558021,-4043052.53131504,6882,7N33,3,-48635.42,-3775551.69,4.152,,19,14,2
2056774.70419465,-4015929.97511616,6883,7N4,3,-48434.49,-3753145.65,0,DEMOLISHED,19,18,1
2056975.24378382,-4004175.95357976,6884,7N4A,3,-48317.23,-3743419.16,9.12,,19,18,2
2061223.19358205,-4006268.27131606,6885,7N5,3,-44776.07,-3745133.87,7.386,,19,18,2
2074828.30709481,-4011621.72506023,6886,7N6,3,-33447.23,-3749517.41,0,DEMOLISHED SEE 150DC13,19,18,1
2056795.24384863,-4017807.52057571,6887,7N6(CD),3,-48409.51,-3754698.19,3.084,,19,14,2
2057554.99821276,-4018780.89379016,6888,7N7,3,-47774.32,-3755499.82,11.179,,19,,2
2057173.39946503,-4019464.36047942,6889,7N8,3,-48088.43,-3756066.5,5.749,,19,14,2
2056267.50492021,-4020811.51342393,6890,7N9,3,-48835.13,-3757184.05,13.437,,19,,2
2057849.41340194,-4022817.60892286,6891,7O11,3,-47513.05,-3758835.6,22.457,,19,,2
2058583.55368136,-4023437.55643017,6892,7O12,3,-46900.92,-3759344.95,0,DEMOLISHED,19,18,1
2058283.49486754,-4024128.68530756,6893,7O13,3,-47147.22,-3759917.37,16.653,,19,14,2
2057878.96090193,-4025362.21021002,6894,7O14,3,-47477.98,-3760938.41,24.711,,19,,2
2057594.35105599,-4026139.3549804,6895,7O15,3,-47711.02,-3761581.76,25.372,,19,,2
2058536.85142296,-4027541.27053023,6896,7O16,3,-46922.9,-3762736.16,20.073,,19,,2
2058591.68235839,-4030731.3029346,6897,7O20,3,-46864.34,-3765371.12,18.283,,19,14,2
2057700.5428919,-4031953.33259542,6898,7O21,3,-47598.71,-3766384.1,18.06,,19,14,2
2057630.32236968,-4033044.49906165,6899,7O22,3,-47652.43,-3767285.51,13.556,,19,14,2
2058292.60321236,-4033779.4837848,6900,7O23,3,-47099.97,-3767889.68,11.239,,19,14,2
2057721.29835491,-4037607.21546689,6901,7O27,3,-47557.99,-3771052.23,6.311,,19,14,2
2057947.51622777,-4038392.41687837,6902,7O28,3,-47367.14,-3771699.42,5.459,,19,14,2
2058227.95903107,-4039372.6825766,6903,7O29,3,-47130.55,-3772507.34,6.265,G.P.2547/1992,13,13,2
2058826.03379324,-4014378.91068235,6904,7O3,3,-46736.45,-3751854.28,12.334,,19,14,2
2072228.04683498,-4013927.78520164,6905,7O5,3,-35601.31,-3751432.9,0,DEMOLISHED,19,18,1
2058269.53355705,-4016954.4935193,6906,7O5(CD),3,-47188.3,-3753986.65,10.914,,19,14,2
2075142.99770817,-4013313.2364223,6907,7O6,3,-33180.79,-3750915.8,0,DEMOLISHED,19,18,1
2057983.86269304,-4018121.33538242,6908,7O7,3,-47420.81,-3754952.69,7.085,,19,14,2
2058912.71678238,-4019582.82390982,6909,7O8,3,-46643.28,-3756157.23,0,DEMOLISHED,19,18,1
2059620.24783964,-4012595.14108645,6910,7P1,3,-46083.64,-3750375.55,13.253,Demolished,19,14,1
2059114.29358106,-4022685.21712445,6911,7P11,3,-46463.29,-3758720.97,3.75,,19,,2
2059500.83882696,-4023450.3668425,6912,7P12,3,-46139.24,-3759351.8,9.044,DEMOLISHED,19,18,1
2059392.62877278,-4024330.51517563,6913,7P13,3,-46225.54,-3760079.63,13.583,,19,,2
2059372.72125531,-4025193.05883534,6914,7P14,3,-46238.59,-3760792.5,17.928,,19,,2
2059599.21186558,-4026266.68034591,6915,7P15,3,-46046.25,-3761678.73,16.677,,19,14,2
2060395.43765225,-4027436.47417495,6916,7P16,3,-45380.67,-3762642.06,0,DEMOLISHED,19,18,1
2059889.37987419,-4028506.62660736,6917,7P17,3,-45796.43,-3763528.19,20.026,,19,,2
2059426.80210242,-4030072.67421114,6918,7P19,3,-46174.03,-3764823.7,18.824,,19,14,2
2059154.89621138,-4013779.82429777,6919,7P2,3,-46465.6,-3751357.41,15.012,,19,14,2
2059857.83899438,-4030476.2626427,6920,7P20,3,-45814.73,-3765155.32,17.765,REPLACES 6P20,16,15,4
2059623.87599778,-4032025.16870842,6921,7P21,3,-46002.65,-3766435.53,13.472,,0,14,2
2059372.57164914,-4014331.10939779,6922,7P3,3,-46282.49,-3751812.52,15.552,,19,14,2
2060334.54554186,-4015910.60312772,6923,7P4,3,-45476.87,-3753115.01,14.089,EX 6P4,19,14,2
2071464.13164937,-4022196.89935391,6924,7P5A,3,-36210.03,-3758272.65,49.878,,19,18,2
2074670.26492222,-4022502.48615779,6925,7P6A,3,-33546.79,-3758515.44,55.887,,19,18,2
2060187.18781561,-4018724.65627106,6926,7P7,3,-45588.13,-3755442.57,10.702,,19,14,2
2059224.56938602,-4019684.17240092,6927,7P8,3,-46383.85,-3756239.75,14.021,,19,14,2
2061457.51457816,-4021285.9114104,6928,7Q10,3,-44523,-3757555,0,DEMOLISHED,19,18,1
2060525.46748316,-4022020.49141838,6929,7Q11,3,-45294.13,-3758165.87,0,DEMOLISHED,19,18,1
2061116.15969607,-4023122.57255234,6930,7Q12,3,-44799.31,-3759074.45,8.922,,19,14,2
2060442.81257523,-4024222.56999613,6931,7Q13,3,-45354.06,-3759986.21,10.316,,19,,2
2061098.14210434,-4025418.46428822,6932,7Q14,3,-44805.3,-3760971.88,13.193,,19,14,2
2060469.53106069,-4025926.81494151,6933,7Q15,3,-45325.14,-3761394.42,16.722,,19,14,2
2060663.64364884,-4027485.8264682,6934,7Q16,3,-45157.86,-3762681.77,17.96,,19,14,2
2060735.87968776,-4027941.5269675,6935,7Q17,3,-45096.11,-3763057.97,19.452,,19,14,2
2060790.6341909,-4029110.32402534,6936,7Q18,3,-45046.07,-3764023.31,18.372,,19,14,2
2061205.5527072,-4029884.61010886,6937,7Q19,3,-44698.71,-3764661.27,0,G.P.12202,13,,4
2061203.58379658,-4030613.42496012,6938,7Q20,3,-44697.5,-3765263.27,0,G.P.12202,0,,4
2060925.59988764,-4015768.06444759,6939,7Q4,3,-44986.35,-3752994.79,14.06,,19,14,2
2061539.64122383,-4016888.1282326,6940,7Q5,3,-44471.83,-3753918.66,14.469,,19,14,2
2061017.30137332,-4017512.05597504,6941,7Q6,3,-44903.34,-3754436.64,11.313,,19,14,2
2062614.19006903,-4021282.04028972,6942,7R10,3,-43562.44,-3757547.34,11.566,,19,14,2
2062909.91938095,-4021962.34812721,6943,7R11,3,-43314.28,-3758108.56,13.125,,19,14,2
2061897.79729475,-4022965.0346477,6944,7R12,3,-44150.9,-3758941.2,7.082,,19,14,2
2062673.71197373,-4024029.40331587,6945,7R13,3,-43502.59,-3759817.89,12.798,,19,,2
2062859.42106862,-4025379.35370098,6946,7R14,3,-43343.3,-3760932.76,0,DEMOLISHED SEE 18R14,19,18,1
2062251.35194335,-4026571.11930209,6947,7R15,3,-43843.54,-3761919.83,0,DEMOLISHED SEE 15R15,19,18,1
2063029.51199206,-4027504.0683258,6948,7R16,3,-43194.09,-3762687.68,18.505,,19,14,2
2062149.83344285,-4028441.58706771,6949,7R17,3,-43920.64,-3763465.57,15.782,,19,14,2
2061924.14851018,-4028762.63469151,6950,7R18,3,-44106.71,-3763731.66,0,DEMOLISHED,19,18,1
2062669.19308644,-4037449.0077936,6951,7R27,3,-43455.4,-3770901.86,14.67,G.P.11593,13,22,3
2062684.96446053,-4018040.9009353,6952,7R6,3,-43515.95,-3754867.48,0,DEMOLISHED SEE 8R6,19,18,1
2063061.48705335,-4018307.76748859,6953,7R7,3,-43202.17,-3755086.71,15.887,,19,14,2
2061910.70525866,-4019745.01671455,6954,7R8,3,-44152.57,-3756279.41,11.745,,19,14,2
2062188.55770676,-4019973.21825745,6955,7R9,3,-43920.92,-3756467,12.048,DEMOLISHED,19,14,1
2063730.96203957,-4021097.36826685,6956,7S10,3,-42635.69,-3757390.47,,DEMOLISHED,19,,1
2063410.80254306,-4022794.24126138,6957,7S11,3,-42895.23,-3758794.27,14.896,,19,14,2
2063644.07659485,-4022888.38865307,6958,7S12,3,-42701.18,-3758871.21,15.937,,19,14,2
2063197.73895272,-4024364.91927981,6959,7S13,3,-43066.25,-3760093.18,15.034,,19,14,2
2064248.06024733,-4025515.42947786,6960,7S14,3,-42190,-3761040,15.121,not surveyed,0,14,5
2063260.87143504,-4028338.03451285,6961,7S17,3,-42998.93,-3763375.79,19.448,,19,14,2
2063347.44932308,-4028619.56494359,6962,7S18,3,-42926.02,-3763608.04,19.043,,19,14,2
2064312.72038149,-4039674.1839996,6963,7S29,3,-42084.25,-3772732.33,12.15,,17,15,8
2063898.23252252,-4017928.27746696,6964,7S6,3,-42508.51,-3754769.79,19.607,,19,14,2
2063976.25554534,-4018571.04716204,6965,7S7,3,-42441.32,-3755300.97,19.147,,19,14,2
2064179.86366651,-4019212.39471601,6966,7S8,3,-42269.83,-3755830.48,20.871,,19,14,2
2063236.7855469,-4020647.11674521,6967,7S9,3,-43047.78,-3757020.12,13.911,DEMOLISHED,19,14,1
2065865.38189412,-4021366.76481838,6968,7T10,3,-40862.15,-3757605.36,23.43,,19,14,2
2065650.81834253,-4022850.00812151,6969,7T11,3,-41035.03,-3758832.13,0,DEMOLISHED,19,18,1
2065089.74769858,-4023525.39657016,6970,7T12,3,-41498.47,-3759392.36,16.718,,19,14,2
2065863.74901483,-4024434.43668057,6971,7T13,3,-40852.58,-3760140.83,18.059,,19,14,2
2065520.24908089,-4024895.73061567,6972,7T14,3,-41136.11,-3760523.27,16.737,,19,18,2
2065512.09036356,-4026284.56543873,6973,7T15,3,-41137.9,-3761670.92,16.542,G.P.960/1992,13,14,2
2065474.92343084,-4027234.70128157,6974,7T16,3,-41165.34,-3762456.09,17.639,GP 10684/1992,13,14,2
2065275.06122774,-4028136.3776071,6975,7T17,3,-41327.98,-3763201.75,18.403,G.P.7262/1993,13,14,2
2065098.09417562,-4028555.35634804,6976,7T18,3,-41473.34,-3763548.52,21.434,T.P.7994,16,14,2
2064778.62042497,-4038678.4284993,6977,7T28,3,-41701.59,-3771908.77,17.564,,19,14,2
2065874.36248493,-4039051.35223265,6978,7T29,3,-40791.67,-3772212.6,19.519,,19,14,2
2065749.62362119,-4040477.43227692,6979,7T30,3,-40890,-3773390,0,not surveyed,19,18,7
2065337.60465154,-4017452.52444975,6980,7T6,3,-41314.53,-3754371.12,0,DEMOLISHED,19,18,1
2065549.43337588,-4018414.39069591,6981,7T7,3,-41135.11,-3755165.69,0,DEMOLISHED SEE 49DC17,19,18,1
2065928.06148738,-4020963.95579415,6982,7T9,3,-40811.53,-3757272.16,23.775,,19,14,2
2067228.34241856,-4022525.99948978,6983,7U11,3,-39726.26,-3758558.75,0,DEMOLISHED,19,18,1
2066822.90266721,-4023191.76427275,6984,7U12,3,-40060.6,-3759110.43,0,DEMOLISHED SEE 11U12,19,18,1
2066298.40429686,-4024212.16017674,6985,7U13,3,-40492.5,-3759955.59,0,DEMOLISHED SEE 16U13,19,18,1
2066834.2762861,-4025163.82594507,6986,7U14,3,-40044.27,-3760740.14,0,DEMOLISHED SEE 16U14,19,18,1
2066210.23137739,-4026011.60566246,6987,7U15,3,-40559.34,-3761442.88,0,DEMOLISHED,19,18,1
2066206.29198002,-4026783.23343463,6988,7U16,3,-40559.88,-3762080.46,24.124,DEMOLISHED,19,14,1
2067314.92241664,-4027887.30404832,6989,7U17,3,-39635.83,-3762988.74,26.085,,19,14,2
2066924.54913109,-4037814.78102833,6990,7U27,3,-39925.2,-3771188.21,0,G.P.11982,16,,4
2066140.71012372,-4018065.60093512,6991,7U6,3,-40645.19,-3754875.18,0,DEMOLISHED SEE 43DC17,19,18,1
2066659.02027566,-4019208.60587682,6992,7U8,3,-40210.63,-3755818.4,25.096,,19,14,2
2066615.61390465,-4020555.90492799,6993,7U9,3,-40241.96,-3756932.4,25.1,,19,14,2
2068247.97035478,-4022550.14761045,6994,7V11,3,-38879.51,-3758575.2,0,DEMOLISHED SEE 4DC22,19,18,1
2067796.10435425,-4023276.37555248,6995,7V12,3,-39252.24,-3759176.98,31.28,G.P.10671,16,14,2
2067626.323005,-4025125.83482756,6996,7V14,3,-39386.86,-3760705.99,29.184,Demolished,19,14,1
2067774.48422697,-4026953.62858325,6997,7V16,3,-39257.6,-3762215.76,0,REPLACES 4V16,19,18,4
2067399.54851816,-4038437.12576131,6998,7V28,3,-39529.15,-3771700.25,0,G.P.12107,16,,4
2067464.61593302,-4019009.48573897,6999,7V7,3,-39542.18,-3755650.96,0,DEMOLISHED SEE 27DC17,19,18,1
2068723.7531473,-4019137.81376352,7000,7V8,3,-38495.88,-3755752.76,,DEMOLISHED,0,,1
2069265.30875683,-4022388.81984054,7001,7W11,3,-38035.28,-3758438.43,0,DEMOLISHED SEE 7DC22,19,18,1
2069724.86403028,-4035023.51027199,7002,7W24,3,-37612.18,-3768874.36,28.888,,19,14,2
2070215.72880786,-4035735.75485627,7003,7W25,3,-37202.71,-3769460.79,24.156,,19,14,2
2070157.00251518,-4036837.97117273,7004,7W26,3,-37247.83,-3770370.92,0,,19,18,4
2068977.2738624,-4038399.27445567,7005,7W28,3,-38221,-3771663.62,0,GP 2263/1993,13,,4
2069664.5603548,-4020142.86382459,7006,7W9,3,-37711.13,-3756580.54,0,DEMOLISHED SEE 20DC17,19,18,1
2070396.06215364,-4032124.61911173,7007,7X21,3,-37064.83,-3766478.41,0,M.P.EXT.51,13,,4
2070955.78084007,-4032893.06319103,7008,7X22,3,-36597.99,-3767111.2,34.018,MP EXT 42,19,15,4
2071106.69473589,-4034051.08830964,7009,7X23,3,-36469.1,-3768066.96,30.235,MP EXT 36,19,15,4
2071155.67312927,-4034601.21618207,7010,7X24,3,-36426.72,-3768521.04,27.605,,19,14,2
2070567.80730194,-4035959.55441744,7011,7X25,3,-36909.97,-3769644.41,0,DEMOLISHED    SEE 14X25,19,18,1
2070454.37683246,-4036543.58778974,7012,7X26,3,-37002.16,-3770126.93,0,DEMOLISHED    SEE 22X26,19,18,1
2070263.1796121,-4037362.56179935,7013,7X27,3,-37158.07,-3770803.62,18.473,,19,14,2
2072067.86332081,-4033013.99720095,7014,7Y22,3,-35675.01,-3767207.54,0,MP EXT 49,19,18,4
2071731.68206597,-4034819.04004249,7015,7Y24,3,-35948.24,-3768699.06,26.479,,19,14,2
2072029.65546258,-4035786.40311814,7016,7Y25,3,-35698.06,-3769496.8,25.485,,19,14,2
2071844.04601553,-4036812.79207513,7017,7Y26,3,-35848.79,-3770344.72,19.548,,19,14,2
2071868.10645086,-4037699.14046309,7018,7Y27,3,-35826.06,-3771076.31,27.237,MP EXT 65,19,14,2
2071730.79362596,-4038924.20435156,7019,7Y28,3,-35936.08,-3772087.92,7.735,,19,14,2
2073547.62289596,-4032292.40708445,7020,7Z21,3,-34449.56,-3766607.09,0,,13,,4
2073450.35010329,-4033530.38726338,7021,7Z23,3,-34526.53,-3767629.7,33.271,MP EXT 83,19,14,2
2073475.79062719,-4034295.19346979,7022,7Z24,3,-34503.12,-3768261.14,31.741,G.P.10438,19,14,2
2074146.6173121,-4036095.29210483,7023,7Z25,3,-33941.32,-3769745.34,25.009,MP EXT 101,19,14,2
2073113.15726127,-4036544.47329754,7024,7Z26,3,-34797.09,-3770119.28,20.581,MP EXT 99,19,14,2
2073905.02681798,-4037453.02056117,7025,7Z27,3,-34137.64,-3770866.89,0,E 2970/88,13,,4
2099544.49534419,-4039320.46162843,7026,80B7,3,-12873.16,-3772355.34,0,,19,18,4
2099544.4953113,-4039320.48585823,7027,80B7(62),3,-12873.16,-3772355.36,,Demolished,0,,1
2084507.93664713,-4031180.82641733,7028,80BA5,3,-25358.7,-3765660.31,0,,19,18,4
2097977.50538799,-4039233.79163562,7029,80BB7,3,-14172.53,-3772285.67,52.02,,19,18,2
2075401.59141531,-4009355.3457838,7030,80DC13,3,-32977.24,-3747640.56,197.142,,19,3,2
2077766.82219872,-4012640.09837395,7031,80DC14,3,-31002.12,-3750351.61,92.077,,19,18,2
2076888.95569749,-4016210.70771877,7032,80DC19,3,-31721.84,-3753307.31,79.403,,19,18,2
2076272.0701348,-4006150.27146649,7033,80N6,3,-32262.58,-3744985.6,143.399,DEMOLISHED,19,18,1
